00:00:02,A,2c33d98c
00:00:03,M,64af4937
00:00:05,M,03bbadd4
00:00:08,M,f4fbe8ed
00:00:08,M,3d154810
00:00:09,M,d20ea658
00:00:09,M,17fcb2ec
00:00:11,M,62a84fd3
00:00:12,M,f1e2c28c
00:00:12,K,2d0c48f2
00:00:13,M,72fedbb8
00:00:16,M,04120699
00:00:16,M,b75ffaad
00:00:17,K,5a1a0160
00:00:20,M,ce9d9adc
00:00:22,M,f2419973
00:00:23,M,552a3944
00:00:25,P,fafc6f25
00:00:26,M,bfc8ed3b
00:00:34,M,f99d74b6
00:00:36,M,4f087256
00:00:39,M,662617bb
00:00:41,M,c0ed4317
00:00:43,M,3a6b09f3
00:00:44,M,3ce901f3
00:00:45,M,e80e9c65
00:00:48,K,cf625d06
00:00:54,Q,29fc33f9
00:00:56,M,b66a8340
00:00:56,K,51f3d576
00:00:59,K,befb3d38
00:01:04,M,4673a5f6
00:01:12,A,48928014
00:01:13,M,62597f02
00:01:17,M,310a54db
00:01:19,Q,43de4203
00:01:20,M,cb0cd0f0
00:01:22,M,ccb83ce4
00:01:26,M,6a36078a
00:01:32,M,0ec0e168
00:01:34,A,dd806a56
00:01:35,M,d8ea8a50
00:01:37,Q,3d255334
00:01:40,M,ec9a137c
00:01:41,Q,aa9b4713
00:01:43,M,44a5a14e
00:01:43,M,ed1f19fc
00:01:44,M,9a8d3ac9
00:01:52,M,8679df7f
00:01:53,Q,ebd1c7e6
00:01:54,M,a09ae225
00:01:58,K,29082809
00:02:00,M,cb357cf2
00:02:01,A,a31a9c58
00:02:04,M,49b21a3d
00:02:05,M,9757a0b6
00:02:07,M,71c7f60f
00:02:08,M,c52225bc
00:02:10,K,199ed9da
00:02:14,M,5431ec50
00:02:16,M,bc0b9b73
00:02:17,M,1f31723f
00:02:18,M,f55f7dcf
00:02:24,P,11c61629
00:02:24,K,f51b0841
00:02:30,M,f7fcc365
00:02:33,M,032ad0dc
00:02:34,M,c15f533a
00:02:36,M,9ebaea4d
00:02:36,M,656d5213
00:02:39,K,3b2b86a7
00:02:42,M,37aba731
00:02:47,M,2fd48226
00:02:48,M,09307dc6
00:02:50,M,8cfe40df
00:02:51,M,30288acb
00:02:51,M,96adccd5
00:02:55,M,2d62b2de
00:02:56,M,07694fd3
00:02:57,M,2315f5ac
00:02:59,M,ced3017a
00:03:02,M,32ba0965
00:03:09,M,754218c4
00:03:12,M,75242a47
00:03:14,M,b02139c4
00:03:17,K,214e151f
00:03:18,M,8d448109
00:03:18,M,13c75779
00:03:19,M,5bfb2720
00:03:21,A,3b5921b1
00:03:22,M,3076e85f
00:03:25,M,20fc5ed8
00:03:26,Q,1df237e6
00:03:28,A,2ef62376
00:03:30,Q,4a6e88dd
00:03:33,M,bc205d21
00:03:36,M,b2f38f9b
00:03:37,M,9375e9fb
00:03:41,K,ccd8b24d
00:03:44,M,47bd2a71
00:03:48,M,db65d1c1
00:03:53,M,7acffd62
00:03:53,M,bedc5a48
00:03:55,M,cbd16e63
00:04:01,M,ab93ceff
00:04:02,M,68ab801b
00:04:02,M,4720876e
00:04:04,M,f9e2c56d
00:04:10,M,d5689904
00:04:10,M,67772335
00:04:12,A,0b2d6c36
00:04:13,P,539d3cd1
00:04:15,M,06baffe3
00:04:15,M,0eda795c
00:04:19,M,c5d83c62
00:04:22,M,2b718944
00:04:26,P,957f60f5
00:04:28,M,94f6d320
