00:00:00,M,9744dbaa
00:00:02,M,729fd99b
00:00:02,Q,d3f2d79d
00:00:03,A,ace09a02
00:00:04,M,d24d75f1
00:00:07,A,d51e8570
00:00:15,M,eaada0d5
00:00:16,M,044b6b0e
00:00:19,M,03ad629d
00:00:23,M,d2990349
00:00:25,M,02aafbec
00:00:38,M,759b4849
00:00:40,M,2117fae2
00:00:42,P,1fb40d66
00:00:44,M,be6a95df
00:00:45,M,3bf57075
00:00:48,M,a76603dd
00:00:51,M,0df63a06
00:00:53,M,3c2e36bd
00:00:57,M,dd4e2b79
00:00:59,A,4ce6200b
00:01:00,K,d7065d1a
00:01:03,M,0485c964
00:01:07,M,e7937289
00:01:13,M,059617b6
00:01:14,P,2969e64c
00:01:15,M,480ca57f
00:01:16,M,fb4d5fe6
00:01:22,M,7b8b76c9
00:01:23,M,c787acda
00:01:26,M,9b33c10b
00:01:29,K,41609c6b
00:01:31,M,b8f8dd72
00:01:35,M,46df6385
00:01:35,Q,d78adb52
00:01:37,M,12641b80
00:01:44,M,a781fdc2
00:01:47,M,6e68f279
00:01:48,Q,cc227f21
00:01:49,M,e07b2d48
00:01:52,M,f3a1b963
00:01:52,M,c5518e0c
00:01:54,M,111ce242
00:01:59,M,ca9f0803
00:02:03,K,b3872eea
00:02:08,A,1fac4791
00:02:16,P,e3badd77
00:02:16,M,d0d2fba4
00:02:17,M,a491a1f3
00:02:17,M,0730d5a6
00:02:22,M,88477769
00:02:23,M,b743e340
00:02:25,M,a93843cf
00:02:31,M,8062ff42
00:02:31,M,cc7cb30c
00:02:32,P,2e5384b7
00:02:36,P,61841d35
00:02:36,M,f6b5b951
00:02:42,M,67ac076d
00:02:48,M,8c7c9fd7
00:02:49,M,b9883030
00:02:54,Q,d5a5c96e
00:02:55,A,890cf36a
00:02:57,M,72be16a4
00:02:59,M,20a8791a
00:03:00,A,652baf67
00:03:01,M,1ac80867
00:03:03,M,ad05a0c5
00:03:05,A,b8cfc502
00:03:07,M,f78e70c6
00:03:08,A,954c0d18
00:03:14,M,916ae092
00:03:16,M,7d7e4518
00:03:17,M,25252cc7
00:03:18,M,e9a16fa9
00:03:18,M,4ad84ece
00:03:21,P,419cba2b
00:03:25,M,57013a9d
00:03:28,M,65208098
00:03:32,M,0de046ec
00:03:33,M,f09ce9af
00:03:34,M,a114f4fb
00:03:35,M,932985ec
00:03:36,M,fa2e57e5
00:03:38,M,43322678
00:03:38,Q,8d7c04eb
00:03:43,M,648c5375
00:03:47,M,5c46afe6
00:03:48,M,5e9a7717
00:03:50,M,6dc8d89a
00:03:51,M,0bdf64d3
00:03:54,M,cdea5bcb
00:03:55,M,a110a650
00:03:56,M,ea713149
00:03:57,M,b543d3d1
00:03:58,M,5c50245a
00:04:00,M,4e708f53
00:04:01,Q,6c726559
00:04:02,Q,318da5d0
00:04:05,M,cb696ce4
00:04:07,M,834bb278
00:04:23,M,c6f5b33a
00:04:23,M,3c95c88b
00:04:24,M,69520481
00:04:24,A,66b5b161
00:04:26,M,be70d356
00:04:37,M,325b39a7
00:04:38,M,864e5c18
00:04:38,M,55878050
00:04:39,M,1de7d8ab
00:04:43,A,bfb6cfcb
00:04:53,M,40c9a54f
00:04:53,K,e567b179
00:04:53,M,7141e719
00:04:56,M,a6c95ca7
00:04:58,M,a6b8c427
00:05:00,M,b376522d
00:05:01,M,e35d304a
00:05:02,M,11afd3ad
00:05:08,M,976f3426
00:05:14,M,8a4123f9
00:05:15,A,00658764
00:05:16,M,f4304691
00:05:17,M,51faddac
00:05:21,M,1e4e557e
00:05:21,M,e50e88e9
00:05:22,M,f0c48331
00:05:22,M,dd1bd5be
00:05:24,M,13de31da
00:05:24,M,15d179e5
00:05:31,M,b39b6b39
00:05:32,M,af302f44
00:05:35,M,471bdaec
00:05:39,M,7c6f113f
00:05:40,M,6baf07ae
00:05:41,M,c905546d
00:05:44,M,795b783c
00:05:53,M,6fea2249
00:05:54,M,5675ec06
00:05:56,M,f449c7a7
00:05:57,M,9584f4ec
00:05:59,M,39e6cee7
00:06:01,M,9120e01d
00:06:05,M,59f99905
00:06:06,A,be68cf43
00:06:09,M,a300e500
00:06:16,M,a476a22b
00:06:26,M,e70b703b
00:06:27,K,e5b68b62
00:06:40,M,cad72dca
00:06:40,M,4c122de2
00:06:45,M,786d4057
00:06:46,M,8e28d7b6
00:06:46,M,9d8fb046
00:06:51,M,699f42dd
00:06:51,M,3277df5e
00:06:51,K,d9a94f07
00:06:54,M,8536d072
00:06:54,M,08f55224
00:06:57,M,b17262cf
00:06:57,M,f729a445
00:06:59,M,147f344a
00:07:03,M,d4c3f53e
00:07:04,M,711fc4e7
00:07:08,M,85ffcd92
00:07:08,Q,b690be0b
00:07:09,K,c7641497
00:07:09,M,619c8050
00:07:12,P,9ebe02cf
00:07:13,A,1b503cf9
00:07:14,M,d58ea444
00:07:16,M,2d76271e
00:07:17,M,3ad1d7c7
00:07:17,A,35870e63
00:07:21,P,1f76f7a4
00:07:22,A,8a9f0810
00:07:25,M,7fc8ec54
00:07:27,M,22333e10
00:07:28,M,556f140e
00:07:33,P,aa53886d
00:07:34,M,0dbcfdf4
00:07:49,M,8b80d1b1
00:07:54,M,bd1fb39e
00:08:01,M,620b1744
00:08:01,M,9e72b65e
00:08:04,M,85e01ad0
00:08:12,M,344d585f
00:08:12,M,27271cd9
00:08:14,M,e2562a0d
00:08:18,M,68bdb47f
00:08:18,M,9f79b51a
00:08:19,M,558bcc35
00:08:20,M,e6b2c585
00:08:23,M,bccd8ae0
00:08:23,M,86b01f67
00:08:25,M,0180daca
00:08:26,M,9b12f165
00:08:29,M,afc77f31
00:08:29,M,679aa308
00:08:32,M,e5b5581b
00:08:43,Q,a3381148
00:08:45,M,03fca47e
00:08:46,A,8b11f4e2
00:08:47,M,34d16767
00:08:50,M,44921322
00:08:51,M,20c728a7
00:08:52,M,c36b23b6
00:08:54,M,978bfd48
00:08:57,M,905c6cc4
00:08:59,Q,1d01c928
00:08:59,M,474a6672
00:09:00,M,c806d3c5
00:09:01,M,88ac1cb8
00:09:02,M,8b9909d9
00:09:04,M,f28e4d26
00:09:06,M,1d83b53e
00:09:11,M,3f2c9f39
00:09:17,M,bd88afb2
00:09:18,Q,13a6e7fd
00:09:28,M,2c25a52e
00:09:31,M,3a7a9d1b
00:09:32,M,dedf026a
00:09:33,M,5532c5e0
00:09:34,P,79db02fb
00:09:38,M,f6bfd2e5
00:09:44,M,eed78bcb
00:09:50,M,bf835906
00:09:52,M,0072f91f
00:09:54,M,c03f95e1
