EventType,Rate
"D",3361,6.0
"D",3362,7.199999999999999
"D",3363,9.0
"D",3364,10.2
"D",3365,10.8
"D",3366,13.799999999999999
"D",3367,18.0
"D",3368,20.4
"D",3369,24.0
"D",3370,21.0
"D",3371,19.799999999999997
"D",3372,20.4
"D",3373,21.6
"D",3374,24.599999999999998
"D",3375,25.799999999999997
"D",3376,25.200000000000003
"D",3377,24.0
"D",3378,25.799999999999997
"D",3379,24.0
"D",3380,27.0
"D",3381,28.200000000000003
"D",3382,27.0
"D",3383,26.400000000000002
"D",3384,24.599999999999998
"D",3385,24.0
"D",3386,25.200000000000003
"D",3387,25.200000000000003
"D",3388,22.799999999999997
"D",3389,23.4
"D",3390,23.4
"D",3391,21.6
"D",3392,21.0
"D",3393,22.200000000000003
"D",3394,22.799999999999997
"D",3395,24.0
"D",3396,22.799999999999997
"D",3397,22.799999999999997
"D",3398,22.200000000000003
"D",3399,21.6
"D",3400,22.200000000000003
"D",3401,23.4
"D",3402,28.200000000000003
"D",3403,28.200000000000003
"D",3404,27.0
"D",3405,26.400000000000002
"D",3406,27.0
"D",3407,25.799999999999997
"D",3408,26.400000000000002
"D",3409,25.799999999999997
"D",3410,25.799999999999997
"D",3411,25.200000000000003
"D",3412,21.6
"D",3413,21.0
"D",3414,20.4
"D",3415,19.200000000000003
"D",3416,20.4
"D",3417,19.799999999999997
"D",3418,20.4
"D",3419,19.200000000000003
"D",3420,18.6
"D",3421,18.6
"D",3422,21.0
"D",3423,18.6
"D",3424,20.4
"D",3425,24.0
"D",3426,22.799999999999997
"D",3427,24.599999999999998
"D",3428,25.799999999999997
"D",3429,28.799999999999997
"D",3430,28.200000000000003
"D",3431,28.799999999999997
"D",3432,26.400000000000002
"D",3433,28.799999999999997
"D",3434,28.799999999999997
"D",3435,28.799999999999997
"D",3436,25.799999999999997
"D",3437,25.200000000000003
"D",3438,24.0
"D",3439,24.0
"D",3440,22.799999999999997
"D",3441,22.799999999999997
"D",3442,27.0
"D",3443,24.599999999999998
"D",3444,24.599999999999998
"D",3445,22.799999999999997
"D",3446,30.599999999999998
"D",3447,30.0
"D",3448,30.599999999999998
"D",3449,30.0
"D",3450,32.400000000000006
"D",3451,31.799999999999997
"D",3452,27.599999999999998
"D",3453,29.400000000000002
"D",3454,28.799999999999997
"D",3455,30.0
"D",3456,26.400000000000002
"D",3457,28.799999999999997
"D",3458,27.0
"D",3459,28.200000000000003
"D",3460,27.599999999999998
"D",3461,28.200000000000003
"D",3462,31.200000000000003
"D",3463,31.799999999999997
"D",3464,32.400000000000006
"D",3465,28.799999999999997
"D",3466,26.400000000000002
"D",3467,28.200000000000003
"D",3468,28.200000000000003
"D",3469,27.599999999999998
"D",3470,28.200000000000003
"D",3471,28.799999999999997
"D",3472,27.0
"D",3473,25.799999999999997
"D",3474,24.599999999999998
"D",3475,25.799999999999997
"D",3476,27.599999999999998
"D",3477,25.200000000000003
"D",3478,24.599999999999998
"D",3480,20.4
"D",3481,20.700000000000003
"D",3482,21.299999999999997
"D",3483,23.1
"D",3484,24.299999999999997
"D",3485,25.200000000000003
"D",3486,25.799999999999997
"D",3487,22.799999999999997
"D",3488,24.0
"D",3489,25.200000000000003
"D",3490,27.0
"D",3491,25.5
"D",3492,24.900000000000002
"D",3493,23.4
"D",3494,23.4
"D",3495,21.9
"D",3496,21.0
"D",3497,22.799999999999997
"D",3498,22.799999999999997
"D",3499,24.599999999999998
"D",3500,21.6
"D",3501,19.200000000000003
"D",3502,22.200000000000003
"D",3503,22.200000000000003
"D",3504,22.799999999999997
"D",3505,24.0
"D",3506,26.400000000000002
"D",3507,27.0
"D",3508,29.400000000000002
"D",3509,27.599999999999998
"D",3510,27.599999999999998
"D",3511,27.599999999999998
"D",3512,24.0
"D",3513,25.200000000000003
"D",3514,24.0
"D",3515,22.799999999999997
"D",3516,23.4
"D",3517,20.4
"D",3518,16.799999999999997
"D",3519,16.799999999999997
"D",3520,16.799999999999997
"D",3521,18.0
"D",3522,17.4
"D",3523,15.600000000000001
"D",3524,16.799999999999997
"D",3525,16.799999999999997
"D",3526,13.799999999999999
"D",3527,16.799999999999997
"D",3528,16.799999999999997
"D",3529,18.6
"D",3530,19.200000000000003
"D",3531,19.799999999999997
"D",3532,20.4
"D",3533,22.799999999999997
"D",3534,20.4
"D",3535,21.0
"D",3536,21.0
"D",3537,19.200000000000003
"D",3538,22.200000000000003
"D",3539,20.4
"D",3540,19.799999999999997
"D",3541,19.799999999999997
"D",3542,21.6
"D",3543,20.4
"D",3544,23.4
"D",3545,22.799999999999997
"D",3546,22.200000000000003
"D",3547,23.4
"D",3548,22.200000000000003
"D",3549,20.4
"D",3550,24.0
"D",3551,26.400000000000002
"D",3552,25.200000000000003
"D",3553,24.599999999999998
"D",3554,21.6
"D",3555,23.4
"D",3556,24.0
"D",3557,24.0
"D",3558,24.0
"D",3559,25.799999999999997
"D",3560,24.0
"D",3561,21.0
"D",3562,19.200000000000003
"D",3563,18.6
"D",3564,22.799999999999997
"D",3565,21.6
"D",3566,22.200000000000003
"D",3567,21.6
"D",3568,22.200000000000003
"D",3569,21.6
"D",3570,21.0
"D",3571,20.4
"D",3572,22.200000000000003
"D",3573,21.0
"D",3574,18.0
"D",3575,16.200000000000003
"D",3576,15.0
"D",3577,16.200000000000003
"D",3578,15.0
"D",3579,15.0
"D",3580,16.799999999999997
"D",3581,18.0
"D",3582,18.6
"D",3583,21.0
"D",3584,21.6
"D",3585,22.799999999999997
"D",3586,27.0
"D",3587,25.200000000000003
"D",3588,24.0
"D",3589,26.400000000000002
"D",3590,28.200000000000003
"D",3591,27.599999999999998
"D",3592,26.400000000000002
"D",3593,26.400000000000002
"D",3594,27.599999999999998
"D",3595,27.599999999999998
"D",3596,24.0
"D",3597,24.599999999999998
"D",3598,26.400000000000002
"D",3599,24.0
"D",3600,19.799999999999997
"D",3601,22.799999999999997
"D",3602,24.0
"D",3603,27.0
"D",3604,26.400000000000002
"D",3606,26.400000000000002
"D",3607,28.200000000000003
"D",3608,28.799999999999997
"D",3609,30.0
"D",3610,33.0
"D",3611,29.400000000000002
"D",3612,33.0
"D",3613,28.799999999999997
"D",3614,29.400000000000002
"D",3615,27.900000000000002
"D",3616,29.400000000000002
"D",3617,27.0
"D",3618,24.0
"D",3619,22.799999999999997
"D",3620,22.799999999999997
"D",3621,22.200000000000003
"D",3622,21.0
"D",3623,21.6
"D",3624,23.4
"D",3625,24.0
"D",3626,22.799999999999997
"D",3627,23.4
"D",3628,24.0
"D",3629,25.799999999999997
"D",3630,28.799999999999997
"D",3631,30.599999999999998
"D",3632,30.599999999999998
"D",3633,31.799999999999997
"D",3634,31.799999999999997
"D",3635,32.400000000000006
"D",3636,33.599999999999994
"D",3637,34.2
"D",3638,34.8
"D",3639,33.0
"D",3640,30.0
"D",3641,30.0
"D",3642,31.200000000000003
"D",3643,30.599999999999998
"D",3644,30.599999999999998
"D",3645,28.799999999999997
"D",3646,29.400000000000002
"D",3647,29.400000000000002
"D",3648,29.400000000000002
"D",3649,29.400000000000002
"D",3650,30.0
"D",3651,27.599999999999998
"D",3652,25.799999999999997
"D",3653,22.200000000000003
"D",3654,20.4
"D",3655,20.4
"D",3656,18.6
"D",3657,19.799999999999997
"D",3658,20.4
"D",3659,23.4
"D",3660,22.200000000000003
"D",3661,23.4
"D",3662,21.6
"D",3663,24.0
"D",3664,25.799999999999997
"D",3665,27.0
"D",3666,30.0
"D",3667,28.799999999999997
"D",3668,27.599999999999998
"D",3669,25.799999999999997
"D",3670,24.599999999999998
"D",3671,26.400000000000002
"D",3672,29.400000000000002
"D",3673,31.200000000000003
"D",3674,30.0
"D",3675,30.0
"D",3676,27.0
"D",3677,27.0
"D",3678,28.200000000000003
"D",3679,27.0
"D",3680,26.400000000000002
"D",3681,25.200000000000003
"D",3682,23.4
"D",3683,22.200000000000003
"D",3684,22.200000000000003
"D",3685,21.0
"D",3686,22.799999999999997
"D",3687,23.4
"D",3688,22.200000000000003
"D",3689,24.599999999999998
"D",3690,28.799999999999997
"D",3691,29.400000000000002
"D",3692,30.0
"D",3693,28.200000000000003
"D",3694,27.0
"D",3695,25.799999999999997
"D",3696,24.599999999999998
"D",3697,22.799999999999997
"D",3698,24.599999999999998
"D",3699,23.4
"D",3700,20.4
"D",3701,18.0
"D",3702,17.4
"D",3703,17.4
"D",3704,19.799999999999997
"D",3705,20.4
"D",3707,20.4
"D",3708,20.1
"D",3709,19.799999999999997
"D",3710,19.799999999999997
"D",3711,20.4
"D",3712,21.6
"D",3713,21.6
"D",3714,18.6
"D",3715,18.0
"D",3716,16.799999999999997
"D",3717,17.4
"D",3718,18.0
"D",3719,17.700000000000003
"D",3720,22.799999999999997
"D",3721,22.200000000000003
"D",3722,21.6
"D",3723,23.4
"D",3724,26.400000000000002
"D",3725,27.599999999999998
"D",3726,27.599999999999998
"D",3727,28.799999999999997
"D",3728,28.200000000000003
"D",3729,25.200000000000003
"D",3730,22.799999999999997
"D",3731,22.799999999999997
"D",3732,25.200000000000003
"D",3733,23.4
"D",3734,21.6
"D",3735,22.200000000000003
"D",3736,25.200000000000003
"D",3737,27.0
"D",3738,30.599999999999998
"D",3739,31.799999999999997
"D",3740,34.2
"D",3741,34.2
"D",3742,33.0
"D",3743,36.0
"D",3744,34.8
"D",3745,34.8
"D",3746,29.400000000000002
"D",3747,27.0
"D",3748,22.200000000000003
"D",3749,22.799999999999997
"D",3750,22.200000000000003
"D",3751,22.799999999999997
"D",3752,24.0
"D",3753,22.799999999999997
"D",3754,24.0
"D",3755,22.200000000000003
"D",3756,23.4
"D",3757,24.599999999999998
"D",3758,25.799999999999997
"D",3759,23.4
"D",3760,22.799999999999997
"D",3761,22.200000000000003
"D",3762,19.200000000000003
"D",3763,21.6
"D",3764,22.799999999999997
"D",3765,25.799999999999997
"D",3766,27.0
"D",3767,27.599999999999998
"D",3768,26.400000000000002
"D",3769,25.799999999999997
"D",3770,26.400000000000002
"D",3771,24.599999999999998
"D",3772,24.599999999999998
"D",3773,22.200000000000003
"D",3774,21.6
"D",3775,20.4
"D",3776,22.799999999999997
"D",3777,23.4
"D",3778,25.799999999999997
"D",3779,27.599999999999998
"D",3780,26.400000000000002
"D",3781,25.799999999999997
"D",3782,27.599999999999998
"D",3783,28.799999999999997
"D",3784,27.599999999999998
"D",3785,27.0
"D",3786,21.6
"D",3787,21.6
"D",3788,23.4
"D",3789,24.0
"D",3790,22.799999999999997
"D",3791,24.599999999999998
"D",3792,25.799999999999997
"D",3793,25.200000000000003
"D",3794,25.799999999999997
"D",3795,24.599999999999998
"D",3796,28.200000000000003
"D",3797,26.400000000000002
"D",3798,24.0
"D",3799,25.200000000000003
"D",3800,26.400000000000002
"D",3801,25.200000000000003
"D",3802,25.799999999999997
"D",3803,25.799999999999997
"D",3804,25.799999999999997
"D",3805,28.799999999999997
"D",3806,28.799999999999997
"D",3808,30.599999999999998
"D",3809,29.099999999999998
"D",3810,30.599999999999998
"D",3811,31.200000000000003
"D",3812,29.400000000000002
"D",3813,26.400000000000002
"D",3814,25.799999999999997
"D",3815,22.799999999999997
"D",3816,23.1
"D",3817,25.200000000000003
"D",3818,23.1
"D",3819,23.4
"D",3820,21.6
"D",3821,21.0
"D",3822,22.200000000000003
"D",3823,22.200000000000003
"D",3824,24.0
"D",3825,27.0
"D",3826,28.200000000000003
"D",3827,22.799999999999997
"D",3828,22.200000000000003
"D",3829,21.0
"D",3830,23.4
"D",3831,25.200000000000003
"D",3832,25.200000000000003
"D",3833,25.799999999999997
"D",3834,27.0
"D",3835,22.799999999999997
"D",3836,19.200000000000003
"D",3837,20.4
"D",3838,22.799999999999997
"D",3839,22.200000000000003
"D",3840,19.200000000000003
"D",3841,0.0
"D",3842,3.3000000000000003
"D",3843,4.199999999999999
"D",3844,5.699999999999999
"D",3845,6.6000000000000005
"D",3846,7.5
"D",3847,7.800000000000001
"D",3848,10.2
"D",3849,11.399999999999999
"D",3850,11.399999999999999
"D",3851,10.5
"D",3852,10.5
"D",3853,11.7
"D",3854,11.399999999999999
"D",3855,11.399999999999999
"D",3856,12.0
"D",3857,12.600000000000001
"D",3858,12.600000000000001
"D",3859,13.200000000000001
"D",3860,14.399999999999999
"D",3861,15.299999999999999
"D",3862,14.399999999999999
"D",3863,13.5
"D",3864,12.899999999999999
"D",3865,12.299999999999999
"D",3866,12.600000000000001
"D",3867,12.600000000000001
"D",3868,12.0
"D",3869,12.600000000000001
"D",3870,12.299999999999999
"D",3871,11.399999999999999
"D",3872,11.399999999999999
"D",3873,12.899999999999999
"D",3874,13.200000000000001
"D",3875,14.399999999999999
"D",3876,14.399999999999999
"D",3877,14.399999999999999
"D",3878,14.700000000000001
"D",3879,13.799999999999999
"D",3880,13.5
"D",3881,13.799999999999999
"D",3882,13.799999999999999
"D",3883,13.799999999999999
"D",3884,13.799999999999999
"D",3885,12.600000000000001
"D",3886,12.600000000000001
"D",3887,12.899999999999999
"D",3888,11.7
"D",3889,11.399999999999999
"D",3890,12.899999999999999
"D",3891,12.899999999999999
"D",3892,15.0
"D",3893,14.399999999999999
"D",3894,13.799999999999999
"D",3895,14.399999999999999
"D",3896,14.100000000000001
"D",3897,13.5
"D",3898,14.100000000000001
"D",3899,14.700000000000001
"D",3901,12.299999999999999
"D",3902,11.399999999999999
"D",3903,10.2
"D",3904,10.8
"D",3905,10.5
"D",3906,9.899999999999999
"D",3907,9.899999999999999
"D",3908,12.899999999999999
"D",3909,11.100000000000001
"D",3910,13.200000000000001
"D",3911,11.7
"D",3912,12.600000000000001
"D",3913,11.7
"D",3914,12.899999999999999
"D",3915,12.299999999999999
"D",3916,13.799999999999999
"D",3917,12.0
"D",3918,10.8
"D",3919,9.600000000000001
"D",3920,10.2
"D",3921,11.399999999999999
"D",3922,10.8
"D",3923,12.299999999999999
"D",3924,10.8
"D",3925,11.7
"D",3926,11.399999999999999
"D",3927,11.399999999999999
"D",3928,12.600000000000001
"D",3929,12.600000000000001
"D",3930,12.299999999999999
"SEQ(F, D, E)",3260,0.0
"SEQ(F, D, E)",3261,0.0
"SEQ(F, D, E)",3262,0.0
"SEQ(F, D, E)",3263,0.0
"SEQ(F, D, E)",3264,0.0
"SEQ(F, D, E)",3265,0.0
"SEQ(F, D, E)",3266,0.0
"SEQ(F, D, E)",3267,0.0
"SEQ(F, D, E)",3268,0.0
"SEQ(F, D, E)",3269,0.0
"SEQ(F, D, E)",3270,0.0
"SEQ(F, D, E)",3271,0.0
"SEQ(F, D, E)",3272,0.0
"SEQ(F, D, E)",3273,0.0
"SEQ(F, D, E)",3274,0.0
"SEQ(F, D, E)",3275,0.0
"SEQ(F, D, E)",3276,0.0
"SEQ(F, D, E)",3277,0.0
"SEQ(F, D, E)",3278,0.0
"SEQ(F, D, E)",3279,0.0
"SEQ(F, D, E)",3280,0.0
"SEQ(F, D, E)",3281,0.0
"SEQ(F, D, E)",3282,0.0
"SEQ(F, D, E)",3283,0.0
"SEQ(F, D, E)",3284,0.0
"SEQ(F, D, E)",3285,0.0
"SEQ(F, D, E)",3286,0.0
"SEQ(F, D, E)",3287,0.0
"SEQ(F, D, E)",3288,0.0
"SEQ(F, D, E)",3289,0.0
"SEQ(F, D, E)",3290,0.0
"SEQ(F, D, E)",3291,0.0
"SEQ(F, D, E)",3292,0.0
"SEQ(F, D, E)",3293,0.0
"SEQ(F, D, E)",3294,0.0
"SEQ(F, D, E)",3295,0.0
"SEQ(F, D, E)",3296,0.0
"SEQ(F, D, E)",3297,0.0
"SEQ(F, D, E)",3298,0.0
"SEQ(F, D, E)",3299,0.0
"SEQ(F, D, E)",3300,0.0
"SEQ(F, D, E)",3301,0.0
"SEQ(F, D, E)",3302,0.0
"SEQ(F, D, E)",3303,0.0
"SEQ(F, D, E)",3304,0.0
"SEQ(F, D, E)",3305,0.0
"SEQ(F, D, E)",3306,0.0
"SEQ(F, D, E)",3307,0.0
"SEQ(F, D, E)",3308,0.0
"SEQ(F, D, E)",3309,0.0
"SEQ(F, D, E)",3310,0.0
"SEQ(F, D, E)",3311,0.0
"SEQ(F, D, E)",3312,0.0
"SEQ(F, D, E)",3313,0.0
"SEQ(F, D, E)",3314,0.0
"SEQ(F, D, E)",3315,0.0
"SEQ(F, D, E)",3316,0.0
"SEQ(F, D, E)",3317,0.0
"SEQ(F, D, E)",3318,0.0
"SEQ(F, D, E)",3319,0.0
"SEQ(F, D, E)",3320,0.0
"SEQ(F, D, E)",3321,0.0
"SEQ(F, D, E)",3322,0.0
"SEQ(F, D, E)",3324,0.0
"SEQ(F, D, E)",3325,0.0
"SEQ(F, D, E)",3326,0.0
"SEQ(F, D, E)",3327,0.0
"SEQ(F, D, E)",3328,0.0
"SEQ(F, D, E)",3329,0.0
"SEQ(F, D, E)",3330,0.0
"SEQ(F, D, E)",3331,0.0
"SEQ(F, D, E)",3332,0.0
"SEQ(F, D, E)",3333,0.0
"SEQ(F, D, E)",3334,0.0
"SEQ(F, D, E)",3335,0.0
"SEQ(F, D, E)",3336,0.0
"SEQ(F, D, E)",3337,0.0
"SEQ(F, D, E)",3338,0.0
"SEQ(F, D, E)",3339,0.0
"SEQ(F, D, E)",3340,0.0
"SEQ(F, D, E)",3341,0.0
"SEQ(F, D, E)",3342,0.0
"SEQ(F, D, E)",3343,0.0
"SEQ(F, D, E)",3344,0.0
"SEQ(F, D, E)",3345,0.0
"SEQ(F, D, E)",3346,0.0
"SEQ(F, D, E)",3347,0.0
"SEQ(F, D, E)",3348,0.0
"SEQ(F, D, E)",3349,0.0
"SEQ(F, D, E)",3350,0.0
"SEQ(F, D, E)",3351,0.0
"SEQ(F, D, E)",3352,0.0
"SEQ(F, D, E)",3353,0.0
"SEQ(F, D, E)",3354,0.0
"SEQ(F, D, E)",3355,0.0
"SEQ(F, D, E)",3356,0.0
"SEQ(F, D, E)",3357,0.0
"SEQ(F, D, E)",3358,0.0
"SEQ(F, D, E)",3359,0.0
"SEQ(F, D, E)",3360,0.0
"SEQ(F, D, E)",3361,0.0
"SEQ(F, D, E)",3362,0.0
"SEQ(F, D, E)",3363,0.0
"SEQ(F, D, E)",3364,0.0
"SEQ(F, D, E)",3365,0.0
"SEQ(F, D, E)",3366,0.0
"SEQ(F, D, E)",3367,0.0
"SEQ(F, D, E)",3368,0.0
"SEQ(F, D, E)",3369,0.0
"SEQ(F, D, E)",3370,0.0
"SEQ(F, D, E)",3371,0.0
"SEQ(F, D, E)",3372,0.0
"SEQ(F, D, E)",3373,0.0
"SEQ(F, D, E)",3374,0.0
"SEQ(F, D, E)",3375,0.0
"SEQ(F, D, E)",3376,0.0
"SEQ(F, D, E)",3377,0.0
"SEQ(F, D, E)",3378,0.0
"SEQ(F, D, E)",3379,0.0
"SEQ(F, D, E)",3380,0.0
"SEQ(F, D, E)",3381,0.0
"SEQ(F, D, E)",3382,0.0
"SEQ(F, D, E)",3383,0.0
"SEQ(F, D, E)",3384,0.0
"SEQ(F, D, E)",3385,0.0
"SEQ(F, D, E)",3386,0.0
"SEQ(F, D, E)",3387,0.0
"SEQ(F, D, E)",3388,0.0
"SEQ(F, D, E)",3389,0.0
"SEQ(F, D, E)",3390,0.0
"SEQ(F, D, E)",3391,0.0
"SEQ(F, D, E)",3392,0.0
"SEQ(F, D, E)",3393,0.0
"SEQ(F, D, E)",3394,0.0
"SEQ(F, D, E)",3395,0.0
"SEQ(F, D, E)",3396,0.0
"SEQ(F, D, E)",3397,0.0
"SEQ(F, D, E)",3398,0.0
"SEQ(F, D, E)",3399,0.0
"SEQ(F, D, E)",3400,0.0
"SEQ(F, D, E)",3401,0.0
"SEQ(F, D, E)",3402,0.0
"SEQ(F, D, E)",3403,0.0
"SEQ(F, D, E)",3404,0.0
"SEQ(F, D, E)",3405,0.0
"SEQ(F, D, E)",3406,0.0
"SEQ(F, D, E)",3407,0.0
"SEQ(F, D, E)",3408,0.0
"SEQ(F, D, E)",3409,0.0
"SEQ(F, D, E)",3410,0.0
"SEQ(F, D, E)",3411,0.0
"SEQ(F, D, E)",3412,0.0
"SEQ(F, D, E)",3413,0.0
"SEQ(F, D, E)",3414,0.0
"SEQ(F, D, E)",3415,0.0
"SEQ(F, D, E)",3416,0.0
"SEQ(F, D, E)",3417,0.0
"SEQ(F, D, E)",3418,0.0
"SEQ(F, D, E)",3419,0.0
"SEQ(F, D, E)",3420,0.0
"SEQ(F, D, E)",3421,0.0
"SEQ(F, D, E)",3422,0.0
"SEQ(F, D, E)",3423,0.0
"SEQ(F, D, E)",3424,0.0
"SEQ(F, D, E)",3425,0.0
"SEQ(F, D, E)",3426,0.0
"SEQ(F, D, E)",3427,0.0
"SEQ(F, D, E)",3428,0.0
"SEQ(F, D, E)",3429,0.0
"SEQ(F, D, E)",3430,0.0
"SEQ(F, D, E)",3431,0.30000000000000004
"SEQ(F, D, E)",3432,0.30000000000000004
"SEQ(F, D, E)",3433,0.30000000000000004
"SEQ(F, D, E)",3434,0.30000000000000004
"SEQ(F, D, E)",3435,0.30000000000000004
"SEQ(F, D, E)",3436,0.30000000000000004
"SEQ(F, D, E)",3437,0.30000000000000004
"SEQ(F, D, E)",3438,0.30000000000000004
"SEQ(F, D, E)",3439,0.30000000000000004
"SEQ(F, D, E)",3440,0.30000000000000004
"SEQ(F, D, E)",3441,0.0
"SEQ(F, D, E)",3442,0.0
"SEQ(F, D, E)",3443,0.0
"SEQ(F, D, E)",3444,0.0
"SEQ(F, D, E)",3445,0.0
"SEQ(F, D, E)",3446,0.0
"SEQ(F, D, E)",3447,0.0
"SEQ(F, D, E)",3448,0.0
"SEQ(F, D, E)",3449,0.0
"SEQ(F, D, E)",3450,0.0
"SEQ(F, D, E)",3451,0.0
"SEQ(F, D, E)",3452,0.0
"SEQ(F, D, E)",3453,0.0
"SEQ(F, D, E)",3454,0.0
"SEQ(F, D, E)",3455,0.0
"SEQ(F, D, E)",3456,0.0
"SEQ(F, D, E)",3457,0.0
"SEQ(F, D, E)",3458,0.0
"SEQ(F, D, E)",3459,0.0
"SEQ(F, D, E)",3460,0.0
"SEQ(F, D, E)",3461,0.0
"SEQ(F, D, E)",3462,0.0
"SEQ(F, D, E)",3463,0.0
"SEQ(F, D, E)",3464,0.0
"SEQ(F, D, E)",3465,0.0
"SEQ(F, D, E)",3466,0.0
"SEQ(F, D, E)",3467,0.0
"SEQ(F, D, E)",3468,0.0
"SEQ(F, D, E)",3469,0.0
"SEQ(F, D, E)",3470,0.0
"SEQ(F, D, E)",3471,0.0
"SEQ(F, D, E)",3472,0.0
"SEQ(F, D, E)",3473,0.0
"SEQ(F, D, E)",3474,0.0
"SEQ(F, D, E)",3475,0.0
"SEQ(F, D, E)",3476,0.0
"SEQ(F, D, E)",3477,0.0
"SEQ(F, D, E)",3478,0.0
"SEQ(F, D, E)",3480,0.0
"SEQ(F, D, E)",3481,0.0
"SEQ(F, D, E)",3482,0.0
"SEQ(F, D, E)",3483,0.0
"SEQ(F, D, E)",3484,0.0
"SEQ(F, D, E)",3485,0.0
"SEQ(F, D, E)",3486,0.0
"SEQ(F, D, E)",3487,0.0
"SEQ(F, D, E)",3488,0.0
"SEQ(F, D, E)",3489,0.0
"SEQ(F, D, E)",3490,0.0
"SEQ(F, D, E)",3491,0.0
"SEQ(F, D, E)",3492,0.0
"SEQ(F, D, E)",3493,0.0
"SEQ(F, D, E)",3494,0.0
"SEQ(F, D, E)",3495,0.0
"SEQ(F, D, E)",3496,0.0
"SEQ(F, D, E)",3497,0.0
"SEQ(F, D, E)",3498,0.0
"SEQ(F, D, E)",3499,0.0
"SEQ(F, D, E)",3500,0.0
"SEQ(F, D, E)",3501,0.0
"SEQ(F, D, E)",3502,0.0
"SEQ(F, D, E)",3503,0.0
"SEQ(F, D, E)",3504,0.0
"SEQ(F, D, E)",3505,0.0
"SEQ(F, D, E)",3506,0.0
"SEQ(F, D, E)",3507,0.0
"SEQ(F, D, E)",3508,0.0
"SEQ(F, D, E)",3509,0.0
"SEQ(F, D, E)",3510,0.0
"SEQ(F, D, E)",3511,0.0
"SEQ(F, D, E)",3512,0.0
"SEQ(F, D, E)",3513,0.0
"SEQ(F, D, E)",3514,0.0
"SEQ(F, D, E)",3515,0.0
"SEQ(F, D, E)",3516,0.0
"SEQ(F, D, E)",3517,0.0
"SEQ(F, D, E)",3518,0.0
"SEQ(F, D, E)",3519,0.0
"SEQ(F, D, E)",3520,0.0
"SEQ(F, D, E)",3521,0.0
"SEQ(F, D, E)",3522,0.0
"SEQ(F, D, E)",3523,0.0
"SEQ(F, D, E)",3524,0.0
"SEQ(F, D, E)",3525,0.0
"SEQ(F, D, E)",3526,0.0
"SEQ(F, D, E)",3527,0.0
"SEQ(F, D, E)",3528,0.0
"SEQ(F, D, E)",3529,0.0
"SEQ(F, D, E)",3530,0.0
"SEQ(F, D, E)",3531,0.0
"SEQ(F, D, E)",3532,0.0
"SEQ(F, D, E)",3533,0.0
"SEQ(F, D, E)",3534,0.0
"SEQ(F, D, E)",3535,0.0
"SEQ(F, D, E)",3536,0.0
"SEQ(F, D, E)",3537,0.0
"SEQ(F, D, E)",3538,0.0
"SEQ(F, D, E)",3539,0.0
"SEQ(F, D, E)",3540,0.0
"SEQ(F, D, E)",3541,0.0
"SEQ(F, D, E)",3542,0.0
"SEQ(F, D, E)",3543,0.0
"SEQ(F, D, E)",3544,0.0
"SEQ(F, D, E)",3545,0.0
"SEQ(F, D, E)",3546,0.0
"SEQ(F, D, E)",3547,0.0
"SEQ(F, D, E)",3548,0.0
"SEQ(F, D, E)",3549,0.0
"SEQ(F, D, E)",3550,0.0
"SEQ(F, D, E)",3551,0.0
"SEQ(F, D, E)",3552,0.0
"SEQ(F, D, E)",3553,0.0
"SEQ(F, D, E)",3554,0.0
"SEQ(F, D, E)",3555,0.0
